Time_an(us)	Tip_Prescribed(nm)	F_Analytical(nN)	F_DMA_F_Ge(nN)	F_Transient(nN)
0.0661666667	6.2184898361	0.0000000000	0.0000000000	0.0000000000
0.0663333333	6.2239611490	0.0000000000	0.0000000000	0.0000000000
0.0665000000	6.2294315839	0.0000000000	0.0000000000	0.0000000000
0.0666666667	6.2349011387	0.0000000000	0.0000000000	0.0000000000
0.0668333333	6.2403698112	0.0000000000	0.0000000000	0.0000000000
0.0670000000	6.2458375992	0.0000000000	0.0000000000	0.0000000000
0.0671666667	6.2513045006	0.0000000000	0.0000000000	0.0000000000
0.0673333333	6.2567705132	0.0000000000	0.0000000000	0.0000000000
0.0675000000	6.2622356348	0.0000000000	0.0000000000	0.0000000000
0.0676666667	6.2676998634	0.0000000000	0.0000000000	0.0000000000
0.0678333333	6.2731631967	0.0000000000	0.0000000000	0.0000000000
0.0680000000	6.2786256326	0.0000000000	0.0000000000	0.0000000000
0.0681666667	6.2840871690	0.0000000000	0.0000000000	0.0000000000
0.0683333333	6.2895478036	0.0000000000	0.0000000000	0.0000000000
0.0685000000	6.2950075344	0.0000000000	0.0000000000	0.0000000000
0.0686666667	6.3004663591	0.0000000000	0.0000000000	0.0000000000
0.0688333333	6.3059242756	0.0000000000	0.0000000000	0.0000000000
0.0690000000	6.3113812818	0.0000000000	0.0000000000	0.0000000000
0.0691666667	6.3168373755	0.0000000000	0.0000000000	0.0000000000
0.0693333333	6.3222925545	0.0000000000	0.0000000000	0.0000000000
0.0695000000	6.3277468168	0.0000000000	0.0000000000	0.0000000000
0.0696666667	6.3332001600	0.0000000000	0.0000000000	0.0000000000
0.0698333333	6.3386525822	0.0000000000	0.0000000000	0.0000000000
0.0700000000	6.3441040811	0.0000000000	0.0000000000	0.0000000000
0.0701666667	6.3495546546	0.0000000000	0.0000000000	0.0000000000
0.0703333333	6.3550043005	0.0000000000	0.0000000000	0.0000000000
0.0705000000	6.3604530167	0.0000000000	0.0000000000	0.0000000000
0.0706666667	6.3659008010	0.0000000000	0.0000000000	0.0000000000
0.0708333333	6.3713476514	0.0000000000	0.0000000000	0.0000000000
0.0710000000	6.3767935655	0.0000000000	0.0000000000	0.0000000000
0.0711666667	6.3822385413	0.0000000000	0.0000000000	0.0000000000
0.0713333333	6.3876825767	0.0000000000	0.0000000000	0.0000000000
0.0715000000	6.3931256694	0.0000000000	0.0000000000	0.0000000000
0.0716666667	6.3985678174	0.0000000000	0.0000000000	0.0000000000
0.0718333333	6.4040090184	0.0000000000	0.0000000000	0.0000000000
0.0720000000	6.4094492704	0.0000000000	0.0000000000	0.0000000000
0.0721666667	6.4148885712	0.0000000000	0.0000000000	0.0000000000
0.0723333333	6.4203269186	0.0000000000	0.0000000000	0.0000000000
0.0725000000	6.4257643105	0.0000000000	0.0000000000	0.0000000000
0.0726666667	6.4312007447	0.0000000000	0.0000000000	0.0000000000
0.0728333333	6.4366362192	0.0000000000	0.0000000000	0.0000000000
0.0730000000	6.4420707317	0.0000000000	0.0000000000	0.0000000000
0.0731666667	6.4475042801	0.0000000000	0.0000000000	0.0000000000
0.0733333333	6.4529368623	0.0000000000	0.0000000000	0.0000000000
0.0735000000	6.4583684761	0.0000000000	0.0000000000	0.0000000000
0.0736666667	6.4637991193	0.0000000000	0.0000000000	0.0000000000
0.0738333333	6.4692287900	0.0000000000	0.0000000000	0.0000000000
0.0740000000	6.4746574857	0.0000000000	0.0000000000	0.0000000000
0.0741666667	6.4800852046	0.0000000000	0.0000000000	0.0000000000
0.0743333333	6.4855119443	0.0000000000	0.0000000000	0.0000000000
0.0745000000	6.4909377028	0.0000000000	0.0000000000	0.0000000000
0.0746666667	6.4963624779	0.0000000000	0.0000000000	0.0000000000
0.0748333333	6.5017862675	0.0000000000	0.0000000000	0.0000000000
0.0750000000	6.5072090694	0.0000000000	0.0000000000	0.0000000000
0.0751666667	6.5126308816	0.0000000000	0.0000000000	0.0000000000
0.0753333333	6.5180517017	0.0000000000	0.0000000000	0.0000000000
0.0755000000	6.5234715278	0.0000000000	0.0000000000	0.0000000000
0.0756666667	6.5288903577	0.0000000000	0.0000000000	0.0000000000
0.0758333333	6.5343081892	0.0000000000	0.0000000000	0.0000000000
0.0760000000	6.5397250202	0.0000000000	0.0000000000	0.0000000000
0.0761666667	6.5451408485	0.0000000000	0.0000000000	0.0000000000
0.0763333333	6.5505556721	0.0000000000	0.0000000000	0.0000000000
0.0765000000	6.5559694887	0.0000000000	0.0000000000	0.0000000000
0.0766666667	6.5613822963	0.0000000000	0.0000000000	0.0000000000
0.0768333333	6.5667940927	0.0000000000	0.0000000000	0.0000000000
0.0770000000	6.5722048757	0.0000000000	0.0000000000	0.0000000000
0.0771666667	6.5776146433	0.0000000000	0.0000000000	0.0000000000
0.0773333333	6.5830233933	0.0000000000	0.0000000000	0.0000000000
0.0775000000	6.5884311236	0.0000000000	0.0000000000	0.0000000000
0.0776666667	6.5938378320	0.0000000000	0.0000000000	0.0000000000
0.0778333333	6.5992435164	0.0000000000	0.0000000000	0.0000000000
0.0780000000	6.6046481746	0.0000000000	0.0000000000	0.0000000000
0.0781666667	6.6100518046	0.0000000000	0.0000000000	0.0000000000
0.0783333333	6.6154544041	0.0000000000	0.0000000000	0.0000000000
0.0785000000	6.6208559712	0.0000000000	0.0000000000	0.0000000000
0.0786666667	6.6262565035	0.0000000000	0.0000000000	0.0000000000
0.0788333333	6.6316559991	0.0000000000	0.0000000000	0.0000000000
0.0790000000	6.6370544557	0.0000000000	0.0000000000	0.0000000000
0.0791666667	6.6424518712	0.0000000000	0.0000000000	0.0000000000
0.0793333333	6.6478482436	0.0000000000	0.0000000000	0.0000000000
0.0795000000	6.6532435706	0.0000000000	0.0000000000	0.0000000000
0.0796666667	6.6586378501	0.0000000000	0.0000000000	0.0000000000
0.0798333333	6.6640310801	0.0000000000	0.0000000000	0.0000000000
0.0800000000	6.6694232583	0.0000000000	0.0000000000	0.0000000000
0.0801666667	6.6748143827	0.0000000000	0.0000000000	0.0000000000
0.0803333333	6.6802044512	0.0000000000	0.0000000000	0.0000000000
0.0805000000	6.6855934615	0.0000000000	0.0000000000	0.0000000000
0.0806666667	6.6909814116	0.0000000000	0.0000000000	0.0000000000
0.0808333333	6.6963682993	0.0000000000	0.0000000000	0.0000000000
0.0810000000	6.7017541226	0.0000000000	0.0000000000	0.0000000000
0.0811666667	6.7071388793	0.0000000000	0.0000000000	0.0000000000
0.0813333333	6.7125225672	0.0000000000	0.0000000000	0.0000000000
0.0815000000	6.7179051842	0.0000000000	0.0000000000	0.0000000000
0.0816666667	6.7232867283	0.0000000000	0.0000000000	0.0000000000
0.0818333333	6.7286671972	0.0000000000	0.0000000000	0.0000000000
0.0820000000	6.7340465890	0.0000000000	0.0000000000	0.0000000000
0.0821666667	6.7394249013	0.0000000000	0.0000000000	0.0000000000
0.0823333333	6.7448021322	0.0000000000	0.0000000000	0.0000000000
0.0825000000	6.7501782795	0.0000000000	0.0000000000	0.0000000000
0.0826666667	6.7555533410	0.0000000000	0.0000000000	0.0000000000
0.0828333333	6.7609273147	0.0000000000	0.0000000000	0.0000000000
0.0830000000	6.7663001985	0.0000000000	0.0000000000	0.0000000000
0.0831666667	6.7716719901	0.0000000000	0.0000000000	0.0000000000
0.0833333333	6.7770426875	0.0000000000	0.0000000000	0.0000000000
0.0835000000	6.7824122886	0.0000000000	0.0000000000	0.0000000000
0.0836666667	6.7877807913	0.0000000000	0.0000000000	0.0000000000
0.0838333333	6.7931481933	0.0000000000	0.0000000000	0.0000000000
0.0840000000	6.7985144927	0.0000000000	0.0000000000	0.0000000000
0.0841666667	6.8038796873	0.0000000000	0.0000000000	0.0000000000
0.0843333333	6.8092437749	0.0000000000	0.0000000000	0.0000000000
0.0845000000	6.8146067535	0.0000000000	0.0000000000	0.0000000000
0.0846666667	6.8199686210	0.0000000000	0.0000000000	0.0000000000
0.0848333333	6.8253293751	0.0000000000	0.0000000000	0.0000000000
0.0850000000	6.8306890139	0.0000000000	0.0000000000	0.0000000000
0.0851666667	6.8360475351	0.0000000000	0.0000000000	0.0000000000
0.0853333333	6.8414049367	0.0000000000	0.0000000000	0.0000000000
0.0855000000	6.8467612166	0.0000000000	0.0000000000	0.0000000000
0.0856666667	6.8521163727	0.0000000000	0.0000000000	0.0000000000
0.0858333333	6.8574704027	0.0000000000	0.0000000000	0.0000000000
0.0860000000	6.8628233047	0.0000000000	0.0000000000	0.0000000000
0.0861666667	6.8681750765	0.0000000000	0.0000000000	0.0000000000
0.0863333333	6.8735257159	0.0000000000	0.0000000000	0.0000000000
0.0865000000	6.8788752210	0.0000000000	0.0000000000	0.0000000000
0.0866666667	6.8842235895	0.0000000000	0.0000000000	0.0000000000
0.0868333333	6.8895708193	0.0000000000	0.0000000000	0.0000000000
0.0870000000	6.8949169084	0.0000000000	0.0000000000	0.0000000000
0.0871666667	6.9002618547	0.0000000000	0.0000000000	0.0000000000
0.0873333333	6.9056056559	0.0000000000	0.0000000000	0.0000000000
0.0875000000	6.9109483101	0.0000000000	0.0000000000	0.0000000000
0.0876666667	6.9162898151	0.0000000000	0.0000000000	0.0000000000
0.0878333333	6.9216301687	0.0000000000	0.0000000000	0.0000000000
0.0880000000	6.9269693690	0.0000000000	0.0000000000	0.0000000000
0.0881666667	6.9323074137	0.0000000000	0.0000000000	0.0000000000
0.0883333333	6.9376443008	0.0000000000	0.0000000000	0.0000000000
0.0885000000	6.9429800282	0.0000000000	0.0000000000	0.0000000000
0.0886666667	6.9483145938	0.0000000000	0.0000000000	0.0000000000
0.0888333333	6.9536479953	0.0000000000	0.0000000000	0.0000000000
0.0890000000	6.9589802309	0.0000000000	0.0000000000	0.0000000000
0.0891666667	6.9643112982	0.0000000000	0.0000000000	0.0000000000
0.0893333333	6.9696411953	0.0000000000	0.0000000000	0.0000000000
0.0895000000	6.9749699201	0.0000000000	0.0000000000	0.0000000000
0.0896666667	6.9802974704	0.0000000000	0.0000000000	0.0000000000
0.0898333333	6.9856238440	0.0000000000	0.0000000000	0.0000000000
0.0900000000	6.9909490391	0.0000000000	0.0000000000	0.0000000000
0.0901666667	6.9962730533	0.0000000000	0.0000000000	0.0000000000
0.0903333333	7.0015958847	0.0000000000	0.0000000000	0.0000000000
0.0905000000	7.0069175310	0.0000000000	0.0000000000	0.0000000000
0.0906666667	7.0122379903	0.0000000000	0.0000000000	0.0000000000
0.0908333333	7.0175572604	0.0000000000	0.0000000000	0.0000000000
0.0910000000	7.0228753393	0.0000000000	0.0000000000	0.0000000000
0.0911666667	7.0281922247	0.0000000000	0.0000000000	0.0000000000
0.0913333333	7.0335079147	0.0000000000	0.0000000000	0.0000000000
0.0915000000	7.0388224070	0.0000000000	0.0000000000	0.0000000000
0.0916666667	7.0441356997	0.0000000000	0.0000000000	0.0000000000
0.0918333333	7.0494477907	0.0000000000	0.0000000000	0.0000000000
0.0920000000	7.0547586777	0.0000000000	0.0000000000	0.0000000000
0.0921666667	7.0600683588	0.0000000000	0.0000000000	0.0000000000
0.0923333333	7.0653768318	0.0000000000	0.0000000000	0.0000000000
0.0925000000	7.0706840946	0.0000000000	0.0000000000	0.0000000000
0.0926666667	7.0759901452	0.0000000000	0.0000000000	0.0000000000
0.0928333333	7.0812949815	0.0000000000	0.0000000000	0.0000000000
0.0930000000	7.0865986013	0.0000000000	0.0000000000	0.0000000000
0.0931666667	7.0919010025	0.0000000000	0.0000000000	0.0000000000
0.0933333333	7.0972021831	0.0000000000	0.0000000000	0.0000000000
0.0935000000	7.1025021410	0.0000000000	0.0000000000	0.0000000000
0.0936666667	7.1078008741	0.0000000000	0.0000000000	0.0000000000
0.0938333333	7.1130983803	0.0000000000	0.0000000000	0.0000000000
0.0940000000	7.1183946574	0.0000000000	0.0000000000	0.0000000000
0.0941666667	7.1236897035	0.0000000000	0.0000000000	0.0000000000
0.0943333333	7.1289835164	0.0000000000	0.0000000000	0.0000000000
0.0945000000	7.1342760940	0.0000000000	0.0000000000	0.0000000000
0.0946666667	7.1395674343	0.0000000000	0.0000000000	0.0000000000
0.0948333333	7.1448575351	0.0000000000	0.0000000000	0.0000000000
0.0950000000	7.1501463943	0.0000000000	0.0000000000	0.0000000000
0.0951666667	7.1554340099	0.0000000000	0.0000000000	0.0000000000
0.0953333333	7.1607203799	0.0000000000	0.0000000000	0.0000000000
0.0955000000	7.1660055020	0.0000000000	0.0000000000	0.0000000000
0.0956666667	7.1712893742	0.0000000000	0.0000000000	0.0000000000
0.0958333333	7.1765719944	0.0000000000	0.0000000000	0.0000000000
0.0960000000	7.1818533606	0.0000000000	0.0000000000	0.0000000000
0.0961666667	7.1871334707	0.0000000000	0.0000000000	0.0000000000
0.0963333333	7.1924123225	0.0000000000	0.0000000000	0.0000000000
0.0965000000	7.1976899140	0.0000000000	0.0000000000	0.0000000000
0.0966666667	7.2029662431	0.0000000000	0.0000000000	0.0000000000
0.0968333333	7.2082413077	0.0000000000	0.0000000000	0.0000000000
0.0970000000	7.2135151058	0.0000000000	0.0000000000	0.0000000000
0.0971666667	7.2187876352	0.0000000000	0.0000000000	0.0000000000
0.0973333333	7.2240588939	0.0000000000	0.0000000000	0.0000000000
0.0975000000	7.2293288798	0.0000000000	0.0000000000	0.0000000000
0.0976666667	7.2345975908	0.0000000000	0.0000000000	0.0000000000
0.0978333333	7.2398650248	0.0000000000	0.0000000000	0.0000000000
0.0980000000	7.2451311798	0.0000000000	0.0000000000	0.0000000000
0.0981666667	7.2503960536	0.0000000000	0.0000000000	0.0000000000
0.0983333333	7.2556596443	0.0000000000	0.0000000000	0.0000000000
0.0985000000	7.2609219496	0.0000000000	0.0000000000	0.0000000000
0.0986666667	7.2661829676	0.0000000000	0.0000000000	0.0000000000
0.0988333333	7.2714426962	0.0000000000	0.0000000000	0.0000000000
0.0990000000	7.2767011332	0.0000000000	0.0000000000	0.0000000000
0.0991666667	7.2819582767	0.0000000000	0.0000000000	0.0000000000
0.0993333333	7.2872141245	0.0000000000	0.0000000000	0.0000000000
0.0995000000	7.2924686746	0.0000000000	0.0000000000	0.0000000000
0.0996666667	7.2977219248	0.0000000000	0.0000000000	0.0000000000
0.0998333333	7.3029738732	0.0000000000	0.0000000000	0.0000000000
0.1000000000	7.3082245175	0.0000000000	0.0000000000	0.0000000000
0.1001666667	7.3134738559	0.0000000000	0.0000000000	0.0000000000
0.1003333333	7.3187218862	0.0000000000	0.0000000000	0.0000000000
0.1005000000	7.3239686062	0.0000000000	0.0000000000	0.0000000000
0.1006666667	7.3292140140	0.0000000000	0.0000000000	0.0000000000
0.1008333333	7.3344581076	0.0000000000	0.0000000000	0.0000000000
0.1010000000	7.3397008847	0.0000000000	0.0000000000	0.0000000000
0.1011666667	7.3449423433	0.0000000000	0.0000000000	0.0000000000
0.1013333333	7.3501824814	0.0000000000	0.0000000000	0.0000000000
0.1015000000	7.3554212969	0.0000000000	0.0000000000	0.0000000000
0.1016666667	7.3606587878	0.0000000000	0.0000000000	0.0000000000
0.1018333333	7.3658949519	0.0000000000	0.0000000000	0.0000000000
0.1020000000	7.3711297872	0.0000000000	0.0000000000	0.0000000000
0.1021666667	7.3763632917	0.0000000000	0.0000000000	0.0000000000
0.1023333333	7.3815954632	0.0000000000	0.0000000000	0.0000000000
0.1025000000	7.3868262997	0.0000000000	0.0000000000	0.0000000000
0.1026666667	7.3920557991	0.0000000000	0.0000000000	0.0000000000
0.1028333333	7.3972839595	0.0000000000	0.0000000000	0.0000000000
0.1030000000	7.4025107786	0.0000000000	0.0000000000	0.0000000000
0.1031666667	7.4077362545	0.0000000000	0.0000000000	0.0000000000
0.1033333333	7.4129603850	0.0000000000	0.0000000000	0.0000000000
0.1035000000	7.4181831682	0.0000000000	0.0000000000	0.0000000000
0.1036666667	7.4234046019	0.0000000000	0.0000000000	0.0000000000
0.1038333333	7.4286246841	0.0000000000	0.0000000000	0.0000000000
0.1040000000	7.4338434127	0.0000000000	0.0000000000	0.0000000000
0.1041666667	7.4390607857	0.0000000000	0.0000000000	0.0000000000
0.1043333333	7.4442768011	0.0000000000	0.0000000000	0.0000000000
0.1045000000	7.4494914567	0.0000000000	0.0000000000	0.0000000000
0.1046666667	7.4547047504	0.0000000000	0.0000000000	0.0000000000
0.1048333333	7.4599166804	0.0000000000	0.0000000000	0.0000000000
0.1050000000	7.4651272444	0.0000000000	0.0000000000	0.0000000000
0.1051666667	7.4703364404	0.0000000000	0.0000000000	0.0000000000
0.1053333333	7.4755442664	0.0000000000	0.0000000000	0.0000000000
0.1055000000	7.4807507203	0.0000000000	0.0000000000	0.0000000000
0.1056666667	7.4859558000	0.0000000000	0.0000000000	0.0000000000
0.1058333333	7.4911595036	0.0000000000	0.0000000000	0.0000000000
0.1060000000	7.4963618289	0.0000000000	0.0000000000	0.0000000000
0.1061666667	7.5015627739	0.0000000000	0.0000000000	0.0000000000
0.1063333333	7.5067623365	0.0000000000	0.0000000000	0.0000000000
0.1065000000	7.5119605147	0.0000000000	0.0000000000	0.0000000000
0.1066666667	7.5171573064	0.0000000000	0.0000000000	0.0000000000
0.1068333333	7.5223527097	0.0000000000	0.0000000000	0.0000000000
0.1070000000	7.5275467223	0.0000000000	0.0000000000	0.0000000000
0.1071666667	7.5327393424	0.0000000000	0.0000000000	0.0000000000
0.1073333333	7.5379305677	0.0000000000	0.0000000000	0.0000000000
0.1075000000	7.5431203964	0.0000000000	0.0000000000	0.0000000000
0.1076666667	7.5483088263	0.0000000000	0.0000000000	0.0000000000
0.1078333333	7.5534958553	0.0000000000	0.0000000000	0.0000000000
0.1080000000	7.5586814815	0.0000000000	0.0000000000	0.0000000000
0.1081666667	7.5638657028	0.0000000000	0.0000000000	0.0000000000
0.1083333333	7.5690485172	0.0000000000	0.0000000000	0.0000000000
0.1085000000	7.5742299225	0.0000000000	0.0000000000	0.0000000000
0.1086666667	7.5794099168	0.0000000000	0.0000000000	0.0000000000
0.1088333333	7.5845884980	0.0000000000	0.0000000000	0.0000000000
0.1090000000	7.5897656640	0.0000000000	0.0000000000	0.0000000000
0.1091666667	7.5949414129	0.0000000000	0.0000000000	0.0000000000
0.1093333333	7.6001157425	0.0000000000	0.0000000000	0.0000000000
0.1095000000	7.6052886509	0.0000000000	0.0000000000	0.0000000000
0.1096666667	7.6104601359	0.0000000000	0.0000000000	0.0000000000
0.1098333333	7.6156301957	0.0000000000	0.0000000000	0.0000000000
0.1100000000	7.6207988280	0.0000000000	0.0000000000	0.0000000000
0.1101666667	7.6259660308	0.0000000000	0.0000000000	0.0000000000
0.1103333333	7.6311318022	0.0000000000	0.0000000000	0.0000000000
0.1105000000	7.6362961401	0.0000000000	0.0000000000	0.0000000000
0.1106666667	7.6414590425	0.0000000000	0.0000000000	0.0000000000
0.1108333333	7.6466205072	0.0000000000	0.0000000000	0.0000000000
0.1110000000	7.6517805324	0.0000000000	0.0000000000	0.0000000000
0.1111666667	7.6569391158	0.0000000000	0.0000000000	0.0000000000
0.1113333333	7.6620962556	0.0000000000	0.0000000000	0.0000000000
0.1115000000	7.6672519496	0.0000000000	0.0000000000	0.0000000000
0.1116666667	7.6724061958	0.0000000000	0.0000000000	0.0000000000
0.1118333333	7.6775589923	0.0000000000	0.0000000000	0.0000000000
0.1120000000	7.6827103369	0.0000000000	0.0000000000	0.0000000000
0.1121666667	7.6878602276	0.0000000000	0.0000000000	0.0000000000
0.1123333333	7.6930086624	0.0000000000	0.0000000000	0.0000000000
0.1125000000	7.6981556393	0.0000000000	0.0000000000	0.0000000000
0.1126666667	7.7033011562	0.0000000000	0.0000000000	0.0000000000
0.1128333333	7.7084452110	0.0000000000	0.0000000000	0.0000000000
0.1130000000	7.7135878019	0.0000000000	0.0000000000	0.0000000000
0.1131666667	7.7187289267	0.0000000000	0.0000000000	0.0000000000
0.1133333333	7.7238685834	0.0000000000	0.0000000000	0.0000000000
0.1135000000	7.7290067700	0.0000000000	0.0000000000	0.0000000000
0.1136666667	7.7341434844	0.0000000000	0.0000000000	0.0000000000
0.1138333333	7.7392787246	0.0000000000	0.0000000000	0.0000000000
0.1140000000	7.7444124886	0.0000000000	0.0000000000	0.0000000000
0.1141666667	7.7495447744	0.0000000000	0.0000000000	0.0000000000
0.1143333333	7.7546755800	0.0000000000	0.0000000000	0.0000000000
0.1145000000	7.7598049032	0.0000000000	0.0000000000	0.0000000000
0.1146666667	7.7649327421	0.0000000000	0.0000000000	0.0000000000
0.1148333333	7.7700590947	0.0000000000	0.0000000000	0.0000000000
0.1150000000	7.7751839590	0.0000000000	0.0000000000	0.0000000000
0.1151666667	7.7803073328	0.0000000000	0.0000000000	0.0000000000
0.1153333333	7.7854292143	0.0000000000	0.0000000000	0.0000000000
